TotalLoadMW,ForecastTotalLoadMw,IdDate,IdMacroZone
2801,2842.84,11230,3
34610,35127,11230,8
2529.09,2478.85,11231,2
17870.07,17515.1,11231,1
5158.22,5055.76,11231,4
1743.93,1709.29,11231,5
888.14,870.5,11231,7
538.28,527.59,11231,6
2485.27,2435.9,11231,3
31213,30593,11231,8
833.72,842.82,11232,7
2324.53,2349.89,11232,2
16891.9,17076.15,11232,1
4500.12,4549.21,11232,4
1599.11,1616.55,11232,5
522.58,528.28,11232,6
2208.03,2232.11,11232,3
28880,29195,11232,8
16325.23,16339.31,11233,1
4316.08,4319.81,11233,4
1504.02,1505.31,11233,5
806.91,807.6,11233,7
2235.53,2237.46,11233,2
511.17,511.62,11233,6
2128.06,2129.89,11233,3
27827,27851,11233,8
788.32,783.03,11234,7
2200.21,2185.46,11234,2
16221.16,16112.34,11234,1
4191.04,4162.93,11234,4
1464.52,1454.69,11234,5
502.93,499.55,11234,6
2061.83,2048,11234,3
27430,27246,11234,8
2231.95,2225.71,11235,2
15937.31,15892.71,11235,1
4163.53,4151.88,11235,4
1475.41,1471.28,11235,5
787.94,785.74,11235,7
508.41,506.98,11235,6
2055.46,2049.71,11235,3
27160,27084,11235,8
2357.59,2295.53,11236,2
16824.96,16382.03,11236,1
4379.11,4263.83,11236,4
1488.42,1449.24,11236,5
829.14,807.31,11236,7
524.88,511.06,11236,6
2198.9,2141.01,11236,3
28603,27850,11236,8
4997.7,4769.04,11237,4
1646.51,1571.18,11237,5
917.45,875.47,11237,7
2684.05,2561.25,11237,2
19158.42,18281.87,11237,1
574.25,547.97,11237,6
2478.62,2365.22,11237,3
32457,30972,11237,8
1026.36,999.53,11238,7
3107.59,3026.36,11238,2
22130.35,21551.84,11238,1
5720.83,5571.28,11238,4
1764.15,1718.03,11238,5
641.15,624.39,11238,6
2639.58,2570.58,11238,3
37030,36062,11238,8
3765.84,3636.02,11239,2
25120.96,24254.96,11239,1
6791.03,6556.93,11239,4
1989.72,1921.13,11239,5
1164.37,1124.23,11239,7
732.14,706.9,11239,6
3135.94,3027.83,11239,3
42700,41228,11239,8
1161.5,1152.89,11240,7
4199.8,4168.66,11240,2
25954.24,25761.75,11240,1
7484.41,7428.9,11240,4
2142.36,2126.47,11240,5
733.52,728.08,11240,6
3358.17,3333.27,11240,3
45034,44700,11240,8
25861.39,26280.29,11241,1
7509.45,7631.09,11241,4
2197.03,2232.62,11241,5
1073.14,1090.52,11241,7
4258.9,4327.88,11241,2
622.27,632.35,11241,6
3298.83,3352.26,11241,3
44821,45547,11241,8
948.58,961.96,11242,7
4326.8,4387.86,11242,2
25800.43,26164.5,11242,1
7483.83,7589.44,11242,4
2176.13,2206.84,11242,5
626.19,635.03,11242,6
3284.03,3330.37,11242,3
44646,45276,11242,8
4203.18,4212.28,11243,2
25129.89,25184.25,11243,1
7278.73,7294.47,11243,4
2094.09,2098.62,11243,5
966.24,968.33,11243,7
657.91,659.34,11243,6
3129.96,3136.73,11243,3
43460,43554,11243,8
3833.62,3827.09,11244,2
24027.43,23986.45,11244,1
7090.72,7078.63,11244,4
2005.36,2001.94,11244,5
966.86,965.21,11244,7
672.25,671.1,11244,6
3032.76,3027.59,11244,3
41629,41558,11244,8
24196.93,24058.38,11245,1
6910.19,6870.63,11245,4
2019.48,2007.91,11245,5
965.52,959.99,11245,7
3738.65,3717.25,11245,2
700.2,696.19,11245,6
3034.03,3016.66,11245,3
41565,41327,11245,8
938.5,919.84,11246,7
3814.58,3738.71,11246,2
25127.18,24627.41,11246,1
6984.4,6845.48,11246,4
2005.27,1965.39,11246,5
682.99,669.4,11246,6
3082.08,3020.78,11246,3
42635,41787,11246,8
3713.22,3673.49,11247,2
24990.21,24722.86,11247,1
6786.79,6714.18,11247,4
2004.98,1983.53,11247,5
934.59,924.59,11247,7
635.04,628.25,11247,6
2998.17,2966.1,11247,3
42063,41613,11247,8
3532.97,3493.75,11248,2
23949.95,23684.09,11248,1
6736.2,6661.42,11248,4
2024.63,2002.15,11248,5
924.66,914.39,11248,7
617.9,611.05,11248,6
3112.69,3078.14,11248,3
40899,40445,11248,8
3348.29,3322.66,11249,2
22936.28,22760.76,11249,1
6665.11,6614.11,11249,4
2087.03,2071.06,11249,5
937.64,930.47,11249,7
651.78,646.79,11249,6
2966.87,2944.16,11249,3
39593,39290,11249,8
3420.27,3373.16,11250,2
23075.83,22757.96,11250,1
6823.94,6729.94,11250,4
2188.62,2158.47,11250,5
989.67,976.03,11250,7
704.13,694.43,11250,6
2942.55,2902.01,11250,3
40145,39592,11250,8
3505.44,3425.16,11251,2
7372.79,7203.93,11251,4
2471.25,2414.66,11251,5
1077.42,1052.74,11251,7
835.36,816.23,11251,6
23960.43,23411.68,11251,1
42354,41384,11251,8
3131.33,3059.61,11251,3
40865,40756,11252,8
1084.87,1081.98,11252,7
3430.98,3421.82,11252,2
23136.54,23074.83,11252,1
7003.06,6984.38,11252,4
2371.41,2365.08,11252,5
797.29,795.17,11252,6
3040.85,3032.74,11252,3
3163.29,3140.42,11253,2
21192.24,21038.99,11253,1
6453.07,6406.41,11253,4
2228.93,2212.81,11253,5
1017.62,1010.27,11253,7
719.44,714.23,11253,6
2839.42,2818.88,11253,3
37614,37342,11253,8
927.51,922.47,11254,7
2830.51,2815.14,11254,2
19594.15,19487.76,11254,1
5893.47,5861.47,11254,4
2007.62,1996.72,11254,5
657.67,654.09,11254,6
2713.08,2698.35,11254,3
34624,34436,11254,8
17697.34,17592.37,11255,1
5044.87,5014.94,11255,4
1702.61,1692.52,11255,5
817.51,812.66,11255,7
2524.15,2509.18,11255,2
534.71,531.54,11255,6
2362.82,2348.8,11255,3
30684,30502,11255,8
796.22,804.1,11256,7
2384.39,2407.98,11256,2
16548.02,16711.76,11256,1
4680.33,4726.64,11256,4
1626.17,1642.26,11256,5
502.03,507,11256,6
2164.84,2186.26,11256,3
28702,28986,11256,8
2282.9,2312.57,11257,2
15732.45,15936.95,11257,1
4301.83,4357.75,11257,4
1523.22,1543.02,11257,5
750.6,760.36,11257,7
487.23,493.56,11257,6
2078.78,2105.8,11257,3
27157,27510,11257,8
741.54,742.96,11258,7
2259.11,2263.44,11258,2
15452.73,15482.37,11258,1
4162.28,4170.26,11258,4
1483.73,1486.58,11258,5
486.28,487.22,11258,6
2000.34,2004.17,11258,3
26586,26637,11258,8
4179.13,4146.81,11259,4
1481.16,1469.7,11259,5
740.83,735.1,11259,7
2265.98,2248.46,11259,2
15534.47,15414.34,11259,1
490.49,486.7,11259,6
1947.96,1932.89,11259,3
26640,26434,11259,8
768.98,757.18,11260,7
2338.4,2302.51,11260,2
16015.06,15769.24,11260,1
4306.78,4240.67,11260,4
1527.37,1503.92,11260,5
493.93,486.35,11260,6
2042.48,2011.13,11260,3
27493,27071,11260,8
2587.65,2471.51,11261,2
18080.97,17269.47,11261,1
4905.46,4685.3,11261,4
1685.17,1609.54,11261,5
848.79,810.7,11261,7
573.6,547.85,11261,6
2266.36,2164.64,11261,3
30948,29559,11261,8
958.54,915.77,11262,7
3047.5,2911.52,11262,2
20702.89,19779.09,11262,1
5616.38,5365.77,11262,4
1780.46,1701.02,11262,5
693.83,662.87,11262,6
2452.4,2342.97,11262,3
35252,33679,11262,8
23994.36,22929.06,11263,1
6403.09,6118.8,11263,4
1937.32,1851.3,11263,5
1100.91,1052.03,11263,7
3502.07,3346.58,11263,2
718.39,686.49,11263,6
2660.88,2542.74,11263,3
40317,38527,11263,8
1144.63,1127.75,11264,7
3695.43,3640.93,11264,2
24765.54,24400.31,11264,1
6769.25,6669.42,11264,4
2091.53,2060.68,11264,5
660.02,650.29,11264,6
3049.6,3004.63,11264,3
42176,41554,11264,8
3738.3,3736.52,11265,2
24517.02,24505.36,11265,1
7063.26,7059.9,11265,4
2128.78,2127.77,11265,5
1067.74,1067.23,11265,7
620.17,619.87,11265,6
2928.74,2927.34,11265,3
42064,42044,11265,8
977.47,972.09,11266,7
3859.16,3837.93,11266,2
24827.18,24690.6,11266,1
7069.16,7030.27,11266,4
2072.38,2060.98,11266,5
616.81,613.42,11266,6
2930.83,2914.71,11266,3
42353,42120,11266,8
1960.6,1982.59,11267,5
946.29,956.91,11267,7
3649.17,3690.1,11267,2
23897.9,24165.93,11267,1
6806.53,6882.87,11267,4
584.43,590.98,11267,6
2901.09,2933.63,11267,3
40746,41203,11267,8
979.22,981.67,11268,7
3407.66,3416.16,11268,2
22629.25,22685.73,11268,1
6711.52,6728.27,11268,4
2027.42,2032.48,11268,5
582.63,584.09,11268,6
2926.3,2933.61,11268,3
39264,39362,11268,8
3394.59,3314.12,11269,2
23047.49,22501.14,11269,1
6440.51,6287.83,11269,4
1972.48,1925.72,11269,5
929.74,907.7,11269,7
549.55,536.52,11269,6
2939.65,2869.96,11269,3
39274,38343,11269,8
896.86,876.12,11270,7
3522.06,3440.59,11270,2
22776.01,22249.21,11270,1
6646.58,6492.85,11270,4
1926.02,1881.47,11270,5
515.02,503.1,11270,6
2931.46,2863.66,11270,3
39214,38307,11270,8
22620.06,22403.8,11271,1
6598.96,6535.87,11271,4
1955,1936.3,11271,5
893.09,884.55,11271,7
3412.66,3380.03,11271,2
517.8,512.85,11271,6
2807.44,2780.6,11271,3
38805,38434,11271,8
883.97,881.35,11272,7
3436.84,3426.66,11272,2
21973.39,21908.27,11272,1
6422.15,6403.12,11272,4
1954.31,1948.52,11272,5
573.53,571.83,11272,6
2887.82,2879.26,11272,3
38132,38019,11272,8
3335.6,3319.93,11273,2
21328.99,21228.79,11273,1
6443.45,6413.18,11273,4
2000.69,1991.29,11273,5
908.89,904.62,11273,7
646.47,643.43,11273,6
2800.91,2787.75,11273,3
37465,37289,11273,8
988.75,966.23,11274,7
3300.59,3225.4,11274,2
21907.2,21408.14,11274,1
6637.24,6486.04,11274,4
2167.79,2118.4,11274,5
697.08,681.2,11274,6
2842.36,2777.6,11274,3
38541,37663,11274,8
7048.01,6960.8,11275,4
2410.9,2381.07,11275,5
1078.15,1064.81,11275,7
3347.27,3305.85,11275,2
22466.03,22188.04,11275,1
865.35,854.64,11275,6
3030.3,2992.8,11275,3
40246,39748,11275,8
1085.34,1117.92,11276,7
3201.44,3297.54,11276,2
21196.42,21832.66,11276,1
6709.69,6911.09,11276,4
2284.5,2353.07,11276,5
825.08,849.85,11276,6
2909.54,2996.88,11276,3
38212,39359,11276,8
2935.63,3014.17,11277,2
19339.48,19856.88,11277,1
6199.84,6365.71,11277,4
2103.11,2159.37,11277,5
1017.31,1044.53,11277,7
694.93,713.53,11277,6
2732.69,2805.8,11277,3
35023,35960,11277,8
938.03,962.44,11278,7
2668.08,2737.51,11278,2
17894.04,18359.68,11278,1
5722.8,5871.72,11278,4
1944.02,1994.61,11278,5
649.89,666.8,11278,6
2579.13,2646.25,11278,3
32396,33239,11278,8
16142.87,16279.99,11279,1
4949.34,4991.39,11279,4
1707.48,1721.98,11279,5
835.73,842.83,11279,7
2375.77,2395.95,11279,2
589.39,594.4,11279,6
2242.41,2261.46,11279,3
28843,29088,11279,8
804.31,805.68,11280,7
2176.02,2179.73,11280,2
15684.26,15711,11280,1
4343.55,4350.95,11280,4
1565.31,1567.98,11280,5
510.45,511.32,11280,6
1900.1,1903.34,11280,3
26984,27030,11280,8
2074.83,2062.01,11281,2
15059.24,14966.18,11281,1
3979.08,3954.49,11281,4
1467.9,1458.83,11281,5
768.39,763.64,11281,7
435.89,433.2,11281,6
1784.69,1773.66,11281,3
25570,25412,11281,8
2021.14,2006.46,11282,2
14537.89,14432.33,11282,1
3818.84,3791.11,11282,4
1387.6,1377.52,11282,5
762.31,756.77,11282,7
405.59,402.64,11282,6
1718.65,1706.17,11282,3
24652,24473,11282,8
1383.18,1370.03,11283,5
749.61,742.49,11283,7
2014.58,1995.44,11283,2
14260.8,14125.25,11283,1
3783.22,3747.26,11283,4
417.92,413.95,11283,6
1693.69,1677.59,11283,3
24303,24072,11283,8
768.41,767.62,11284,7
1961.75,1959.74,11284,2
14256.48,14241.91,11284,1
3864.91,3860.96,11284,4
1429.92,1428.45,11284,5
429.4,428.96,11284,6
1749.14,1747.35,11284,3
24460,24435,11284,8
2098.21,2083.9,11285,2
14930.08,14828.24,11285,1
4045.35,4017.76,11285,4
1517.51,1507.16,11285,5
811.89,806.35,11285,7
451.44,448.36,11285,6
1800.52,1788.24,11285,3
25655,25480,11285,8
839.23,853.72,11286,7
2215.13,2253.38,11286,2
15346.32,15611.26,11286,1
4137.35,4208.77,11286,4
1542.54,1569.17,11286,5
471.22,479.36,11286,6
1861.21,1893.35,11286,3
26413,26869,11286,8
16256.4,16337.72,11287,1
4916.43,4941.03,11287,4
1783.26,1792.18,11287,5
938.31,943,11287,7
2509.79,2522.35,11287,2
518.04,520.63,11287,6
2262.77,2274.09,11287,3
29185,29331,11287,8
1022.01,1008.09,11288,7
2850.61,2811.79,11288,2
17092.33,16859.62,11288,1
5687.88,5610.43,11288,4
1986.45,1959.4,11288,5
606.21,597.95,11288,6
2703.53,2666.72,11288,3
31949,31514,11288,8
2900.78,2866.03,11289,2
17374.5,17166.33,11289,1
5872.97,5802.6,11289,4
2050.47,2025.91,11289,5
1011.09,998.97,11289,7
659.18,651.29,11289,6
2765.01,2731.88,11289,3
32634,32243,11289,8
990.18,988.04,11290,7
2846.09,2839.92,11290,2
17193.73,17156.49,11290,1
5802.51,5789.94,11290,4
2037.71,2033.3,11290,5
630.09,628.73,11290,6
2817.69,2811.58,11290,3
32318,32248,11290,8
5737.76,5792.96,11291,4
1977.28,1996.3,11291,5
955.73,964.92,11291,7
2713.38,2739.48,11291,2
16763.81,16925.09,11291,1
615.21,621.13,11291,6
2731.84,2758.12,11291,3
31495,31798,11291,8
953.9,963.99,11292,7
2690.87,2719.33,11292,2
16308.85,16481.33,11292,1
5691.51,5751.7,11292,4
1909.07,1929.26,11292,5
629,635.65,11292,6
2641.8,2669.74,11292,3
30825,31151,11292,8
2574,2663.1,11293,2
15489.6,16025.78,11293,1
5433.63,5621.71,11293,4
1845.91,1909.81,11293,5
904.46,935.77,11293,7
628.92,650.69,11293,6
2272.48,2351.14,11293,3
29149,30158,11293,8
928.11,909.5,11294,7
2680.82,2627.05,11294,2
16017.05,15695.81,11294,1
5581.09,5469.15,11294,4
1838.2,1801.34,11294,5
634.8,622.07,11294,6
2385.93,2338.08,11294,3
30066,29463,11294,8
15387.19,15221.14,11295,1
5502.99,5443.6,11295,4
1853.61,1833.61,11295,5
935.74,925.64,11295,7
2734.47,2704.96,11295,2
633.36,626.52,11295,6
2511.64,2484.54,11295,3
29559,29240,11295,8
934.44,936.49,11296,7
2833.95,2840.18,11296,2
14870.87,14903.55,11296,1
5681.74,5694.23,11296,4
1808.67,1812.65,11296,5
564.59,565.83,11296,6
2426.73,2432.07,11296,3
29121,29185,11296,8
2858.32,2860.9,11297,2
15314.83,15328.67,11297,1
5738.74,5743.92,11297,4
1942.67,1944.42,11297,5
934.88,935.73,11297,7
576.18,576.7,11297,6
2508.39,2510.66,11297,3
29874,29901,11297,8
2741.65,2763.5,11298,2
16619.37,16751.87,11298,1
5764.2,5810.16,11298,4
2077.36,2093.92,11298,5
943.72,951.24,11298,7
579.27,583.89,11298,6
2506.44,2526.42,11298,3
31232,31481,11298,8
6182.7,6225.4,11299,4
2389.05,2405.55,11299,5
1016.46,1023.48,11299,7
2952.04,2972.43,11299,2
17254.02,17373.2,11299,1
720.14,725.12,11299,6
2783.59,2802.82,11299,3
33298,33528,11299,8
1047.64,1082.64,11300,7
2772.26,2864.86,11300,2
16658.04,17214.46,11300,1
5755.12,5947.36,11300,4
2233.55,2308.15,11300,5
694.26,717.45,11300,6
2723.13,2814.09,11300,3
31884,32949,11300,8
2590.05,2659.13,11301,2
15187.1,15592.17,11301,1
5385.28,5528.92,11301,4
2065.96,2121.07,11301,5
976.37,1002.41,11301,7
628.71,645.48,11301,6
2560.53,2628.83,11301,3
29394,30178,11301,8
920.29,941.27,11302,7
2358.58,2412.37,11302,2
14247.24,14572.13,11302,1
4990.22,5104.02,11302,4
1885.98,1928.99,11302,5
579.7,592.92,11302,6
2337.99,2391.3,11302,3
27320,27943,11302,8
12989.08,12975.96,11303,1
4400.68,4396.24,11303,4
1675.63,1673.94,11303,5
840.7,839.85,11303,7
2168.66,2166.47,11303,2
521.15,520.63,11303,6
2158.1,2155.92,11303,3
24754,24729,11303,8
805.2,827.83,11304,7
1970.47,2025.84,11304,2
12123.05,12463.76,11304,1
4199.97,4318.01,11304,4
1512.79,1555.31,11304,5
405.79,417.2,11304,6
1826.73,1878.06,11304,3
22844,23486,11304,8
1891.19,1925.92,11305,2
11448.83,11659.08,11305,1
3844.52,3915.13,11305,4
1392.68,1418.25,11305,5
754.18,768.03,11305,7
375.53,382.43,11305,6
1802.07,1835.16,11305,3
21509,21904,11305,8
1899.74,1907.52,11306,2
10976.65,11021.58,11306,1
3623.19,3638.03,11306,4
1329.22,1334.66,11306,5
921.77,925.55,11306,7
364.9,366.39,11306,6
1649.52,1656.27,11306,3
20765,20850,11306,8
10938.21,10804.88,11307,1
3634.92,3590.62,11307,4
1304.51,1288.61,11307,5
719.95,711.17,11307,7
1883.76,1860.8,11307,2
378.78,374.17,11307,6
1732.88,1711.76,11307,3
20593,20342,11307,8
722.73,709.16,11308,7
1938.35,1901.96,11308,2
11254.22,11042.92,11308,1
3672.48,3603.52,11308,4
1283.72,1259.62,11308,5
392.73,385.36,11308,6
1720.77,1688.46,11308,3
20985,20591,11308,8
1992.29,1959.87,11309,2
11332.23,11147.78,11309,1
3735.61,3674.81,11309,4
1314.22,1292.83,11309,5
740.78,728.72,11309,7
392.47,386.08,11309,6
1750.4,1721.91,11309,3
21258,20912,11309,8
1990.68,1973.57,11310,2
11191.74,11095.56,11310,1
3766.19,3733.82,11310,4
1312.4,1301.12,11310,5
803.95,797.04,11310,7
378.72,375.47,11310,6
1734.33,1719.43,11310,3
21178,20996,11310,8
2213.01,2108.42,11311,2
12271.46,11691.49,11311,1
4297.43,4094.33,11311,4
1585.26,1510.34,11311,5
990.2,943.4,11311,7
464.58,442.63,11311,6
1897.06,1807.4,11311,3
23719,22598,11311,8
2531.26,2416.71,11312,2
13493.86,12883.19,11312,1
4974.86,4749.72,11312,4
1765.4,1685.51,11312,5
1067.23,1018.93,11312,7
576.89,550.78,11312,6
2062.51,1969.17,11312,3
26472,25274,11312,8
672.11,648.41,11313,6
2669.6,2575.49,11313,2
14242.68,13740.57,11313,1
5206.7,5023.15,11313,4
1940.41,1872.01,11313,5
1074.89,1037,11313,7
2332.61,2250.38,11313,3
28139,27147,11313,8
1053.75,1014.27,11314,7
2941.31,2831.12,11314,2
14433.57,13892.89,11314,1
5627.84,5417.02,11314,4
2073.52,1995.85,11314,5
778.8,749.63,11314,6
2429.22,2338.22,11314,3
29338,28239,11314,8
1057.81,1008.93,11315,7
3057.88,2916.59,11315,2
15065.6,14369.46,11315,1
5929.13,5655.16,11315,4
1991.66,1899.63,11315,5
811.19,773.71,11315,6
2471.73,2357.52,11315,3
30385,28981,11315,8
2727.24,2701.77,11316,2
13849.79,13720.47,11316,1
5525.3,5473.7,11316,4
1910.08,1892.25,11316,5
965.86,956.84,11316,7
788.56,781.2,11316,6
2506.17,2482.76,11316,3
28273,28009,11316,8
832.74,832.38,11317,7
2463.42,2462.36,11317,2
13126.92,13121.28,11317,1
4824.48,4822.41,11317,4
1649.3,1648.59,11317,5
679.18,678.89,11317,6
2051.97,2051.09,11317,3
25628,25617,11317,8
13099.68,12924.4,11318,1
4632.81,4570.82,11318,4
1646.54,1624.51,11318,5
829.19,818.09,11318,7
2436.34,2403.74,11318,2
641.99,633.4,11318,6
1824.45,1800.04,11318,3
25111,24775,11318,8
851.54,833.36,11319,7
2444.71,2392.5,11319,2
13246.84,12963.95,11319,1
4661.27,4561.73,11319,4
1661.97,1626.48,11319,5
646.7,632.89,11319,6
2053.97,2010.1,11319,3
25567,25021,11319,8
2596.25,2502.86,11320,2
13135.88,12663.35,11320,1
4697.01,4528.05,11320,4
1530.33,1475.28,11320,5
876.69,845.16,11320,7
574.33,553.67,11320,6
2331.51,2247.64,11320,3
25742,24816,11320,8
840.28,811.28,11321,7
2496.1,2409.95,11321,2
13382.47,12920.6,11321,1
4476.12,4321.64,11321,4
1696.46,1637.91,11321,5
583.75,563.6,11321,6
2195.82,2120.04,11321,3
25671,24785,11321,8
4663.91,4480.53,11322,4
1691.69,1625.17,11322,5
836.14,803.27,11322,7
2539.45,2439.6,11322,2
14193.06,13634.99,11322,1
568.68,546.32,11322,6
2211.07,2124.13,11322,3
26704,25654,11322,8
883.16,844.19,11323,7
2725.97,2605.67,11323,2
15750.06,15055.01,11323,1
5316.7,5082.07,11323,4
1921.36,1836.57,11323,5
683.9,653.72,11323,6
2267.85,2167.77,11323,3
29549,28245,11323,8
2742.7,2716.78,11324,2
15959.86,15808.98,11324,1
5355.23,5304.6,11324,4
1931.16,1912.9,11324,5
950.52,941.54,11324,7
679.96,673.53,11324,6
2317.58,2295.67,11324,3
29937,29654,11324,8
902.97,902.24,11325,7
2636.07,2633.94,11325,2
15052.2,15040.04,11325,1
5135.11,5130.96,11325,4
1843.07,1841.58,11325,5
628.41,627.9,11325,6
2259.17,2257.34,11325,3
28457,28434,11325,8
13962.48,14004.16,11326,1
4801.8,4816.13,11326,4
1697.79,1702.86,11326,5
872.77,875.38,11326,7
2429.88,2437.13,11326,2
562.27,563.95,11326,6
2138.01,2144.39,11326,3
26465,26544,11326,8
806.98,789.42,11327,7
2220.77,2172.45,11327,2
12414.57,12144.4,11327,1
4342.61,4248.1,11327,4
1567.98,1533.85,11327,5
490.31,479.64,11327,6
1913.79,1872.14,11327,3
23757,23240,11327,8
2095.3,2118.36,11328,2
11329.71,11454.37,11328,1
4035.38,4079.78,11328,4
1425.98,1441.67,11328,5
768.75,777.21,11328,7
454.82,459.82,11328,6
1702.08,1720.8,11328,3
21812,22052,11328,8
731.24,738.26,11329,7
1957.25,1976.05,11329,2
10910.64,11015.49,11329,1
3673.93,3709.23,11329,4
1307.89,1320.46,11329,5
412.46,416.43,11329,6
1715.6,1732.08,11329,3
20709,20908,11329,8
1278.82,1280.21,11330,5
727.85,728.64,11330,7
1938.69,1940.79,11330,2
10709.32,10720.89,11330,1
3593.27,3597.15,11330,4
403.87,404.31,11330,6
1704.18,1706.02,11330,3
20356,20378,11330,8
727.8,714.35,11331,7
1958.38,1922.18,11331,2
10798.65,10599.02,11331,1
3571.09,3505.07,11331,4
1275.73,1252.15,11331,5
400.65,393.24,11331,6
1714.7,1683,11331,3
20447,20069,11331,8
2005.81,1957.93,11332,2
11181.22,10914.31,11332,1
3620.18,3533.76,11332,4
1281.99,1251.38,11332,5
732,714.52,11332,7
389.91,380.6,11332,6
1734.91,1693.5,11332,3
20946,20446,11332,8
759.61,737.2,11333,7
2082.5,2021.06,11333,2
11735.75,11389.48,11333,1
3788.34,3676.56,11333,4
1342.25,1302.65,11333,5
398.57,386.81,11333,6
1786.98,1734.26,11333,3
21894,21248,11333,8
11776.43,11543.92,11334,1
3832.44,3756.78,11334,4
1382,1354.71,11334,5
797.68,781.93,11334,7
2102.78,2061.26,11334,2
404.77,396.78,11334,6
1786.91,1751.63,11334,3
22083,21647,11334,8
978.06,935.84,11335,7
2297.82,2198.64,11335,2
12696.88,12148.83,11335,1
4324.51,4137.85,11335,4
1542.48,1475.9,11335,5
491.39,470.18,11335,6
2295.86,2196.76,11335,3
24627,23564,11335,8
2567.54,2478.66,11336,2
13800.32,13322.6,11336,1
4857.49,4689.34,11336,4
1722.36,1662.74,11336,5
1069,1031.99,11336,7
587.44,567.1,11336,6
2867.86,2768.58,11336,3
27472,26521,11336,8
1046.57,1030.84,11337,7
2749.14,2707.82,11337,2
14481.35,14263.7,11337,1
5235.25,5156.56,11337,4
1894.07,1865.61,11337,5
607.21,598.08,11337,6
2729.42,2688.4,11337,3
28743,28311,11337,8
5087.02,5157.76,11338,4
1893.79,1920.12,11338,5
882.3,894.57,11338,7
2671.34,2708.48,11338,2
14686.51,14890.72,11338,1
618.91,627.52,11338,6
2711.13,2748.83,11338,3
28551,28948,11338,8
937.21,948.23,11339,7
2733.97,2766.13,11339,2
14948.36,15124.18,11339,1
5044.15,5103.48,11339,4
1806.36,1827.61,11339,5
633.32,640.77,11339,6
2633.63,2664.6,11339,3
28737,29075,11339,8
2591.36,2633.02,11340,2
14144.89,14372.28,11340,1
4848.91,4926.86,11340,4
1909.89,1940.59,11340,5
890.03,904.34,11340,7
647.97,658.38,11340,6
2585.96,2627.53,11340,3
27619,28063,11340,8
759.54,777.03,11341,7
2532.32,2590.65,11341,2
13665.71,13980.46,11341,1
4539.98,4644.54,11341,4
1463.3,1497,11341,5
429.07,438.95,11341,6
2357.08,2411.37,11341,3
25747,26340,11341,8
13334.85,13660.85,11342,1
4418.03,4526.04,11342,4
1526.19,1563.5,11342,5
795.26,814.7,11342,7
2469.28,2529.65,11342,2
528.12,541.03,11342,6
2043.28,2093.23,11342,3
25115,25729,11342,8
848.5,861.78,11343,7
2498.39,2537.48,11343,2
13421.75,13631.74,11343,1
4491.6,4561.87,11343,4
1358.51,1379.76,11343,5
561.01,569.79,11343,6
2195.24,2229.58,11343,3
25375,25772,11343,8
2543.76,2478.41,11344,2
13609.73,13260.08,11344,1
4577.07,4459.48,11344,4
1511.69,1472.85,11344,5
864.96,842.74,11344,7
620.54,604.6,11344,6
2429.26,2366.85,11344,3
26157,25485,11344,8
2572.75,2490.63,11345,2
13838.08,13396.41,11345,1
4618.34,4470.94,11345,4
1483.84,1436.48,11345,5
847.49,820.44,11345,7
540.21,522.97,11345,6
2167.3,2098.13,11345,3
26068,25236,11345,8
1692.61,1639.71,11346,5
861.91,834.97,11346,7
2527.38,2448.4,11346,2
14842.19,14378.36,11346,1
4854.9,4703.18,11346,4
546.93,529.83,11346,6
2097.09,2031.56,11346,3
27423,26566,11346,8
962.19,933.53,11347,7
2709.52,2628.83,11347,2
16663.17,16166.94,11347,1
5386.09,5225.69,11347,4
2001.62,1942.01,11347,5
682.23,661.91,11347,6
2320.19,2251.09,11347,3
30725,29810,11347,8
2701.57,2691.83,11348,2
16862.81,16801.99,11348,1
5360.06,5340.73,11348,4
2085.97,2078.45,11348,5
1011.13,1007.49,11348,7
653.6,651.25,11348,6
2379.85,2371.27,11348,3
31055,30943,11348,8
967.96,960.79,11349,7
2580.5,2561.39,11349,2
15829.45,15712.18,11349,1
5137.99,5099.93,11349,4
2015.59,2000.66,11349,5
571.59,567.36,11349,6
2324.91,2307.69,11349,3
29428,29210,11349,8
14588.86,14635.54,11350,1
